,album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
1831,0sT4nyNxsvGNQr1O8OR83O,0.712,0.601,5,-8.968,1,0.062,1.09e-05,0.802,0.0982,0.513,124.912,398151
1832,0sT4nyNxsvGNQr1O8OR83O,0.798,0.641,10,-9.31,1,0.0887,0.0419,0.488,0.878,0.416,117.996,311358
1833,0sT4nyNxsvGNQr1O8OR83O,0.812,0.411,8,-12.834,0,0.242,0.274,0.155,0.148,0.398,101.013,276289
1834,0sT4nyNxsvGNQr1O8OR83O,0.367,0.272,7,-14.315,0,0.0523,0.922,0.58,0.112,0.0868,119.753,324400
1835,0sT4nyNxsvGNQr1O8OR83O,0.829,0.492,10,-10.725,0,0.0733,0.114,0.413,0.107,0.862,86.977,271535
1836,0sT4nyNxsvGNQr1O8OR83O,0.886,0.571,1,-10.883,1,0.205,0.057,0.393,0.163,0.436,116.932,313880
1837,0sT4nyNxsvGNQr1O8OR83O,0.696,0.421,1,-10.089,1,0.0315,0.172,0.0251,0.198,0.938,96.02,247889
1838,0sT4nyNxsvGNQr1O8OR83O,0.709,0.74,7,-8.613,0,0.04,0.00317,0.797,0.127,0.272,118.983,292500
1839,0sT4nyNxsvGNQr1O8OR83O,0.254,0.308,9,-14.716,1,0.0422,0.771,0.738,0.0955,0.0349,117.175,394587
1840,48a7rOjTzpD1zzJAteeveE,0.797,0.657,11,-7.702,1,0.132,0.0632,0.701,0.092,0.506,118.011,95347
1841,48a7rOjTzpD1zzJAteeveE,0.611,0.677,10,-6.745,0,0.034,0.0764,0.0698,0.241,0.233,166.04,255320
1842,48a7rOjTzpD1zzJAteeveE,0.697,0.529,2,-8.838,1,0.0338,0.115,0.901,0.0895,0.486,155.974,251267
1843,48a7rOjTzpD1zzJAteeveE,0.654,0.697,10,-10.136,0,0.141,0.0649,3.15e-05,0.109,0.569,103.035,107853
1844,48a7rOjTzpD1zzJAteeveE,0.751,0.679,9,-7.474,1,0.122,0.0475,0.38,0.173,0.185,125.981,223027
1845,48a7rOjTzpD1zzJAteeveE,0.701,0.822,6,-6.13,1,0.0366,0.139,0.0526,0.0726,0.752,129.03,261120
1846,48a7rOjTzpD1zzJAteeveE,0.803,0.637,10,-11.316,0,0.0447,0.49,0.876,0.0959,0.772,140.016,118853
1847,48a7rOjTzpD1zzJAteeveE,0.736,0.58,5,-9.643,0,0.0485,0.263,0.663,0.101,0.137,140.04,260413
1848,48a7rOjTzpD1zzJAteeveE,0.762,0.901,4,-7.298,0,0.0682,0.11,0.0217,0.261,0.625,129.005,239707
1849,48a7rOjTzpD1zzJAteeveE,0.797,0.452,2,-9.592,1,0.0375,0.0675,0.656,0.0919,0.227,134.991,292507
1850,48a7rOjTzpD1zzJAteeveE,0.633,0.748,0,-7.396,1,0.0358,4.16e-05,0.855,0.137,0.882,141.997,238293
1851,48a7rOjTzpD1zzJAteeveE,0.584,0.37,9,-11.122,0,0.0339,0.236,0.363,0.137,0.506,161.997,369493
1852,48a7rOjTzpD1zzJAteeveE,0.436,0.551,11,-13.196,1,0.0444,0.259,0.000528,0.374,0.153,120.015,104880
1853,1DtXzewBvv5vZBnl3ZmJqo,0.147,0.822,8,-9.602,0,0.0871,0.00221,0.953,0.181,0.126,103.716,234111
1854,1DtXzewBvv5vZBnl3ZmJqo,0.247,0.495,10,-11.313,0,0.0351,0.745,0.352,0.152,0.0565,106.021,208032
1855,1DtXzewBvv5vZBnl3ZmJqo,0.587,0.782,10,-9.733,0,0.0837,0.64,0.92,0.608,0.273,112.159,190417
1856,1DtXzewBvv5vZBnl3ZmJqo,0.0822,0.291,1,-13.416,0,0.0335,0.781,0.953,0.118,0.0491,169.51,203838
1857,1DtXzewBvv5vZBnl3ZmJqo,0.213,0.24,3,-13.011,1,0.0354,0.443,0.336,0.0496,0.28,82.655,275814
1858,1DtXzewBvv5vZBnl3ZmJqo,0.396,0.781,1,-11.375,1,0.221,0.0799,0.000272,0.209,0.215,82.762,282738
1859,1DtXzewBvv5vZBnl3ZmJqo,0.164,0.382,2,-13.729,1,0.0546,0.882,0.88,0.375,0.0362,113.938,230760
1860,1DtXzewBvv5vZBnl3ZmJqo,0.255,0.993,6,-3.071,1,0.289,0.00838,0.835,0.253,0.0733,84.236,236940
1861,1DtXzewBvv5vZBnl3ZmJqo,0.512,0.381,5,-9.223,0,0.54,0.39,0.000487,0.383,0.288,151.678,193990
1862,1DtXzewBvv5vZBnl3ZmJqo,0.148,0.571,7,-9.844,1,0.0355,0.592,0.799,0.0864,0.133,99.94,403853
1863,3dAx4u7AJy72a6M1ms6uYF,0.402,0.468,2,-8.36,1,0.0386,0.179,0.00124,0.137,0.0631,73.721,250978
1864,3dAx4u7AJy72a6M1ms6uYF,0.352,0.76,10,-5.989,0,0.0834,0.307,0.0,0.134,0.307,112.582,231583
1865,3dAx4u7AJy72a6M1ms6uYF,0.211,0.734,9,-7.965,0,0.0835,0.121,0.00779,0.0927,0.0972,87.181,206695
1866,3dAx4u7AJy72a6M1ms6uYF,0.68,0.733,9,-8.573,1,0.0356,0.232,0.0659,0.11,0.0387,112.013,218098
1867,3dAx4u7AJy72a6M1ms6uYF,0.491,0.454,4,-8.822,1,0.0694,0.796,0.156,0.114,0.466,120.316,300416
1868,3dAx4u7AJy72a6M1ms6uYF,0.234,0.697,8,-4.9,1,0.0368,0.00645,0.446,0.109,0.0386,83.328,251000
1869,3dAx4u7AJy72a6M1ms6uYF,0.544,0.312,10,-13.312,0,0.0281,0.124,0.00327,0.113,0.187,87.043,130203
1870,3dAx4u7AJy72a6M1ms6uYF,0.641,0.594,7,-7.122,1,0.0298,0.0444,1.72e-05,0.548,0.23,131.929,216000
1871,3dAx4u7AJy72a6M1ms6uYF,0.345,0.426,10,-9.466,0,0.0354,0.0715,0.087,0.574,0.234,76.012,282066
1872,3dAx4u7AJy72a6M1ms6uYF,0.416,0.54,7,-7.055,0,0.0389,0.547,0.0,0.134,0.383,142.162,234657
1873,3dAx4u7AJy72a6M1ms6uYF,0.482,0.601,8,-10.787,1,0.0365,0.011,0.604,0.116,0.0458,150.917,181204
1874,6UjZgFbK6CQptu8aOobzPV,0.564,0.719,1,-5.505,1,0.0475,0.0126,0.000177,0.0536,0.251,119.023,251320
1875,6UjZgFbK6CQptu8aOobzPV,0.761,0.628,7,-4.447,1,0.0312,0.0688,0.000921,0.0969,0.271,113.972,197347
1876,6UjZgFbK6CQptu8aOobzPV,0.622,0.808,5,-4.701,1,0.0418,0.00543,5.63e-05,0.215,0.599,122.121,204773
1877,6UjZgFbK6CQptu8aOobzPV,0.694,0.802,5,-4.948,0,0.0541,0.114,0.0,0.152,0.513,109.544,202227
1878,6UjZgFbK6CQptu8aOobzPV,0.575,0.475,9,-5.791,1,0.0264,0.135,9.05e-06,0.0637,0.491,79.978,276653
1879,6UjZgFbK6CQptu8aOobzPV,0.703,0.91,2,-4.095,0,0.0411,0.0121,0.000417,0.0687,0.829,112.042,222280
1880,6UjZgFbK6CQptu8aOobzPV,0.608,0.875,8,-4.636,1,0.0796,0.00382,0.00285,0.158,0.529,112.924,238507
1881,6UjZgFbK6CQptu8aOobzPV,0.628,0.813,1,-5.156,0,0.0524,0.00246,0.00124,0.0814,0.49,92.033,199720
1882,6UjZgFbK6CQptu8aOobzPV,0.626,0.75,7,-4.928,1,0.0617,0.565,0.0255,0.209,0.676,109.954,193493
1883,6UjZgFbK6CQptu8aOobzPV,0.723,0.727,8,-4.306,1,0.0394,0.0107,7.17e-05,0.0685,0.675,90.006,184613
1884,6UjZgFbK6CQptu8aOobzPV,0.704,0.691,9,-8.036,0,0.149,0.0079,0.0471,0.0835,0.403,102.987,253067
1885,6UjZgFbK6CQptu8aOobzPV,0.57,0.891,5,-3.784,1,0.0899,0.0517,0.0,0.345,0.346,90.984,221040
1886,6UjZgFbK6CQptu8aOobzPV,0.82,0.599,2,-7.697,1,0.106,0.0773,6.39e-05,0.104,0.858,111.957,176720
1887,6UjZgFbK6CQptu8aOobzPV,0.813,0.617,3,-7.036,0,0.036,0.125,0.000107,0.213,0.526,122.041,219893
1888,6UjZgFbK6CQptu8aOobzPV,0.6,0.658,0,-5.386,1,0.0519,0.0817,5.37e-06,0.42,0.677,146.007,208880
1889,6GWQ6fq8krujlglglMPyPu,0.686,0.798,2,-7.548,1,0.0397,0.00229,0.00056,0.143,0.476,108.764,364307
1890,6GWQ6fq8krujlglglMPyPu,0.62,0.878,9,-5.814,1,0.0454,0.00517,0.46,0.0429,0.559,143.001,556507
1891,6GWQ6fq8krujlglglMPyPu,0.186,0.234,0,-16.37,0,0.0393,0.8,0.727,0.103,0.0333,90.932,523227
1892,6GWQ6fq8krujlglglMPyPu,0.583,0.684,4,-6.986,0,0.0304,0.156,0.551,0.0586,0.685,144.998,314200
1893,6GWQ6fq8krujlglglMPyPu,0.518,0.57,2,-4.686,1,0.0292,0.0654,0.792,0.105,0.0414,126.038,275987
1894,6GWQ6fq8krujlglglMPyPu,0.195,0.498,8,-6.255,1,0.0348,0.964,0.0827,0.183,0.0379,110.017,54733
1895,6GWQ6fq8krujlglglMPyPu,0.196,0.0696,11,-23.871,1,0.0462,0.955,0.961,0.459,0.0228,133.675,1142080
1896,6GWQ6fq8krujlglglMPyPu,0.587,0.529,4,-9.206,0,0.0388,0.0358,0.508,0.13,0.268,90.036,598000
1897,6GWQ6fq8krujlglglMPyPu,0.628,0.626,1,-8.404,1,0.0382,0.0143,0.638,0.102,0.366,153.964,401587
1898,6GWQ6fq8krujlglglMPyPu,0.261,0.231,1,-9.301,1,0.0406,0.992,0.628,0.134,0.0359,130.507,36600
1899,6GWQ6fq8krujlglglMPyPu,0.639,0.752,1,-8.1,1,0.0383,0.00281,0.0115,0.0961,0.244,127.005,642387
1900,6GWQ6fq8krujlglglMPyPu,0.477,0.128,8,-11.53,1,0.0341,0.983,0.00424,0.114,0.0392,101.15,594053
1901,6GWQ6fq8krujlglglMPyPu,0.618,0.337,2,-10.904,1,0.424,0.322,0.000112,0.105,0.242,112.089,275720
1902,5p64XgvFREt1P6mC7Xl6XN,0.562,0.187,9,-18.183,0,0.0442,0.676,0.00186,0.132,0.0913,75.965,147533
1903,5p64XgvFREt1P6mC7Xl6XN,0.581,0.101,4,-23.074,0,0.0435,0.872,0.548,0.111,0.19,94.643,181680
1904,5p64XgvFREt1P6mC7Xl6XN,0.598,0.163,4,-18.091,0,0.0434,0.894,0.0083,0.12,0.258,128.051,399733
1905,5p64XgvFREt1P6mC7Xl6XN,0.52,0.133,0,-19.823,1,0.0461,0.852,0.00557,0.136,0.106,76.138,255093
1906,5p64XgvFREt1P6mC7Xl6XN,0.589,0.0625,5,-20.544,1,0.0441,0.888,0.00525,0.127,0.0585,68.107,247080
1907,5p64XgvFREt1P6mC7Xl6XN,0.606,0.11,11,-21.103,0,0.0437,0.771,0.00442,0.288,0.0768,81.052,142107
1908,5p64XgvFREt1P6mC7Xl6XN,0.514,0.0596,0,-22.321,1,0.0438,0.887,0.0101,0.106,0.162,139.674,145080
1909,5p64XgvFREt1P6mC7Xl6XN,0.41,0.116,2,-20.27,0,0.0626,0.875,0.0724,0.105,0.122,178.89,208787
1910,5p64XgvFREt1P6mC7Xl6XN,0.383,0.0767,0,-20.624,1,0.0396,0.902,0.00959,0.11,0.138,86.66,232280
1911,5p64XgvFREt1P6mC7Xl6XN,0.422,0.0974,11,-21.593,0,0.0556,0.93,0.0359,0.113,0.218,97.916,393347
1912,5p64XgvFREt1P6mC7Xl6XN,0.548,0.0591,11,-24.082,0,0.102,0.9,8.73e-05,0.0982,0.274,107.499,141466
1913,3WvQpufOsPzkZvcSuynCf3,0.612,0.705,1,-5.898,1,0.352,0.427,0.0,0.658,0.533,101.876,341040
1914,3WvQpufOsPzkZvcSuynCf3,0.71,0.805,1,-5.471,1,0.0637,0.00909,0.0,0.141,0.897,92.601,172013
1915,3WvQpufOsPzkZvcSuynCf3,0.795,0.604,5,-6.124,0,0.331,0.253,1.13e-05,0.641,0.71,92.517,172760
1916,3WvQpufOsPzkZvcSuynCf3,0.67,0.684,9,-6.053,0,0.401,0.311,0.000274,0.181,0.473,146.054,223347
1917,3WvQpufOsPzkZvcSuynCf3,0.739,0.79,2,-5.307,1,0.103,0.0674,0.0,0.352,0.652,96.055,213373
1918,3WvQpufOsPzkZvcSuynCf3,0.837,0.521,1,-6.215,1,0.196,0.0206,0.000591,0.327,0.793,94.995,228480
1919,3WvQpufOsPzkZvcSuynCf3,0.693,0.494,1,-8.801,1,0.143,0.291,0.055,0.101,0.418,94.254,284693
1920,3WvQpufOsPzkZvcSuynCf3,0.676,0.57,2,-7.23,1,0.0652,0.251,0.000663,0.295,0.236,77.381,200693
1921,3WvQpufOsPzkZvcSuynCf3,0.751,0.754,7,-4.741,1,0.274,0.155,0.00479,0.111,0.383,92.207,171707
1922,3WvQpufOsPzkZvcSuynCf3,0.879,0.575,1,-6.175,1,0.281,0.0851,9.62e-06,0.55,0.588,95.008,183587
1923,3WvQpufOsPzkZvcSuynCf3,0.648,0.756,1,-6.166,1,0.229,0.184,9.63e-05,0.177,0.638,89.304,163933
1924,3WvQpufOsPzkZvcSuynCf3,0.51,0.752,10,-7.812,0,0.396,0.337,3.64e-05,0.0974,0.333,183.448,259027
1925,3WvQpufOsPzkZvcSuynCf3,0.608,0.58,0,-6.504,1,0.314,0.321,2.38e-05,0.0804,0.714,88.937,281613
1926,3WvQpufOsPzkZvcSuynCf3,0.675,0.608,1,-7.233,1,0.0836,0.602,0.0387,0.103,0.24,95.245,211987
1927,3WvQpufOsPzkZvcSuynCf3,0.629,0.704,11,-5.52,1,0.277,0.225,0.0,0.11,0.629,177.92,197440
1928,3WvQpufOsPzkZvcSuynCf3,0.74,0.6,1,-8.443,1,0.319,0.606,0.000752,0.137,0.637,96.542,322234
1929,1bvCVYPVl445mO690M2dOr,0.41,0.867,11,-4.892,1,0.0551,6.34e-05,0.000113,0.317,0.269,130.075,279880
1930,1bvCVYPVl445mO690M2dOr,0.563,0.84,10,-5.922,1,0.0351,0.000825,0.051,0.363,0.472,105.988,201947
1931,1bvCVYPVl445mO690M2dOr,0.519,0.874,6,-3.554,0,0.0391,0.031,0.0,0.276,0.245,108.242,244133
1932,1bvCVYPVl445mO690M2dOr,0.477,0.938,2,-4.35,1,0.0816,1.77e-05,0.000718,0.558,0.409,137.981,245867
1933,1bvCVYPVl445mO690M2dOr,0.692,0.739,1,-4.122,1,0.0374,0.35,0.0,0.32,0.819,115.014,237040
1934,1bvCVYPVl445mO690M2dOr,0.17,0.858,8,-5.627,1,0.0499,0.0026,0.0142,0.724,0.311,200.237,271333
1935,1bvCVYPVl445mO690M2dOr,0.468,0.966,1,-3.468,0,0.0557,0.00215,0.00276,0.132,0.8,92.002,235067
1936,1bvCVYPVl445mO690M2dOr,0.257,0.857,5,-2.525,1,0.0358,0.000785,1.07e-06,0.0864,0.617,84.553,255213
1937,1bvCVYPVl445mO690M2dOr,0.472,0.881,9,-2.608,0,0.0492,0.000309,0.0,0.141,0.359,116.216,159307
1938,1bvCVYPVl445mO690M2dOr,0.329,0.909,7,-3.416,1,0.0381,1.93e-06,0.381,0.352,0.429,151.403,198107
1939,1bvCVYPVl445mO690M2dOr,0.736,0.717,2,-8.411,1,0.0328,0.0218,0.00496,0.287,0.73,125.994,197333
1940,1bvCVYPVl445mO690M2dOr,0.425,0.645,7,-9.441,0,0.0404,0.268,0.689,0.652,0.417,110.059,230880
1941,1MOub955Uer957RVqqkF2a,0.313,0.166,9,-13.247,1,0.0293,0.622,0.000809,0.176,0.178,98.918,204600
1942,1MOub955Uer957RVqqkF2a,0.643,0.535,0,-6.795,0,0.0941,0.648,0.00213,0.0766,0.564,82.193,289720
1943,1MOub955Uer957RVqqkF2a,0.531,0.537,1,-7.496,1,0.0745,0.0381,0.0584,0.178,0.479,165.802,93400
1944,1MOub955Uer957RVqqkF2a,0.791,0.592,11,-6.322,0,0.0474,0.162,0.000491,0.623,0.756,90.009,325960
1945,1MOub955Uer957RVqqkF2a,0.689,0.763,6,-3.837,0,0.222,0.158,0.00437,0.0856,0.725,172.513,279720
1946,1MOub955Uer957RVqqkF2a,0.55,0.666,11,-7.877,1,0.0706,0.0595,0.011,0.917,0.674,84.037,225947
1947,1MOub955Uer957RVqqkF2a,0.736,0.568,1,-8.713,1,0.0563,0.177,0.0215,0.309,0.623,89.938,361520
1948,1MOub955Uer957RVqqkF2a,0.796,0.4,1,-10.3,1,0.227,0.652,0.00975,0.308,0.687,85.986,64733
1949,1MOub955Uer957RVqqkF2a,0.815,0.441,8,-7.805,0,0.11,0.492,4.38e-06,0.112,0.772,91.861,366693
1950,1MOub955Uer957RVqqkF2a,0.575,0.234,8,-15.522,0,0.0293,0.745,0.343,0.12,0.364,88.529,206640
1951,1MOub955Uer957RVqqkF2a,0.352,0.487,1,-9.123,0,0.0682,0.125,0.00805,0.111,0.318,86.62,621747
1952,7dK54iZuOxXFarGhXwEXfF,0.25,0.215,8,-13.676,0,0.037,0.632,0.0717,0.401,0.0746,174.824,195987
1953,7dK54iZuOxXFarGhXwEXfF,0.524,0.397,0,-11.936,1,0.405,0.745,0.0,0.521,0.552,80.744,221093
1954,7dK54iZuOxXFarGhXwEXfF,0.614,0.686,9,-6.483,0,0.21,0.0105,1.36e-06,0.184,0.645,136.537,233667
1955,7dK54iZuOxXFarGhXwEXfF,0.775,0.598,2,-7.274,1,0.0535,0.00175,4.44e-06,0.253,0.356,129.988,232560
1956,7dK54iZuOxXFarGhXwEXfF,0.516,0.637,6,-8.832,1,0.0632,0.0433,3.89e-06,0.11,0.324,138.011,260440
1957,7dK54iZuOxXFarGhXwEXfF,0.643,0.503,7,-8.37,1,0.216,0.273,0.0,0.349,0.598,90.886,287987
1958,7dK54iZuOxXFarGhXwEXfF,0.455,0.535,9,-10.602,0,0.0426,0.0209,0.64,0.126,0.216,157.01,237440
1959,7dK54iZuOxXFarGhXwEXfF,0.33,0.357,10,-10.171,1,0.0348,0.866,1.76e-05,0.19,0.101,84.119,182720
1960,7dK54iZuOxXFarGhXwEXfF,0.387,0.133,7,-15.633,0,0.0474,0.947,0.0591,0.107,0.0498,124.397,79200
1961,7dK54iZuOxXFarGhXwEXfF,0.437,0.803,2,-6.412,1,0.305,0.0376,0.0,0.683,0.406,84.378,289760
1962,7dK54iZuOxXFarGhXwEXfF,0.574,0.573,11,-7.079,1,0.085,0.392,2.16e-05,0.0933,0.626,136.304,322000
1963,7dK54iZuOxXFarGhXwEXfF,0.896,0.621,5,-6.857,0,0.237,0.00532,0.0,0.196,0.818,121.966,206080
1964,7dK54iZuOxXFarGhXwEXfF,0.546,0.26,1,-12.573,1,0.125,0.942,5.09e-06,0.128,0.421,155.033,204400
1965,2HIwUmdxEl7SeWa1ndH5wC,0.626,0.607,5,-5.139,1,0.0409,0.247,1.56e-06,0.393,0.339,120.04,238093
1966,2HIwUmdxEl7SeWa1ndH5wC,0.851,0.709,1,-5.157,0,0.0694,0.0736,0.00137,0.12,0.42,116.467,235737
1967,2HIwUmdxEl7SeWa1ndH5wC,0.193,0.335,0,-8.746,0,0.033,0.632,2.35e-05,0.0973,0.0621,79.165,215600
1968,2HIwUmdxEl7SeWa1ndH5wC,0.434,0.713,5,-4.079,1,0.0408,0.0554,0.0,0.177,0.15,127.721,253960
1969,2HIwUmdxEl7SeWa1ndH5wC,0.829,0.598,4,-6.18,0,0.294,0.219,0.0,0.177,0.651,141.902,231573
1970,2HIwUmdxEl7SeWa1ndH5wC,0.742,0.656,11,-6.409,0,0.0744,0.0984,0.0,0.114,0.874,129.946,218253
1971,2HIwUmdxEl7SeWa1ndH5wC,0.455,0.642,6,-5.106,0,0.162,0.222,0.0,0.0941,0.243,142.013,272707
1972,2HIwUmdxEl7SeWa1ndH5wC,0.504,0.711,9,-5.864,1,0.0452,0.0585,1.83e-05,0.382,0.5,134.824,232933
1973,2HIwUmdxEl7SeWa1ndH5wC,0.847,0.48,9,-5.103,1,0.0523,0.0729,3.48e-06,0.131,0.481,144.946,206787
1974,2HIwUmdxEl7SeWa1ndH5wC,0.64,0.652,5,-5.07,1,0.0383,0.212,0.0,0.0814,0.273,100.065,326907
1975,13VVtuvboNAaPFcKsQsjLP,0.581,0.615,11,-11.224,0,0.0557,0.567,0.0606,0.126,0.696,153.682,324707
1976,13VVtuvboNAaPFcKsQsjLP,0.528,0.265,5,-14.778,0,0.039,0.9,0.321,0.0927,0.415,109.607,330467
1977,13VVtuvboNAaPFcKsQsjLP,0.594,0.468,2,-11.39,0,0.0492,0.0128,0.121,0.0714,0.678,107.482,333093
1978,13VVtuvboNAaPFcKsQsjLP,0.465,0.247,5,-18.333,1,0.0509,0.294,1.99e-05,0.141,0.15,94.234,353133
1979,13VVtuvboNAaPFcKsQsjLP,0.442,0.213,0,-15.002,1,0.047,0.903,0.0124,0.252,0.275,100.544,365747
1980,13VVtuvboNAaPFcKsQsjLP,0.523,0.21,2,-17.027,1,0.0422,0.817,0.0,0.106,0.382,83.229,193187
1981,13VVtuvboNAaPFcKsQsjLP,0.508,0.0912,7,-16.995,1,0.0435,0.935,0.0138,0.108,0.111,120.172,525947
1982,3ogNAkUhvQy0cFOfLoR6Y8,0.684,0.293,9,-9.519,1,0.0966,0.932,1.83e-06,0.106,0.326,134.177,58453
1983,3ogNAkUhvQy0cFOfLoR6Y8,0.786,0.18,0,-18.114,1,0.47,0.83,0.0177,0.11,0.319,120.158,58413
1984,3ogNAkUhvQy0cFOfLoR6Y8,0.756,0.358,10,-6.297,0,0.0588,0.829,1.62e-05,0.131,0.509,110.093,60000
1985,3ogNAkUhvQy0cFOfLoR6Y8,0.812,0.242,9,-8.598,0,0.128,0.339,0.000418,0.119,0.27,100.543,60000
1986,3ogNAkUhvQy0cFOfLoR6Y8,0.659,0.333,9,-11.268,0,0.433,0.815,1.96e-05,0.114,0.649,79.365,60000
1987,3ogNAkUhvQy0cFOfLoR6Y8,0.702,0.499,4,-6.828,0,0.149,0.692,3.3e-06,0.16,0.228,167.079,60000
1988,3ogNAkUhvQy0cFOfLoR6Y8,0.893,0.61,4,-5.691,0,0.0488,0.0227,0.00744,0.102,0.778,136.64,60000
1989,3ogNAkUhvQy0cFOfLoR6Y8,0.82,0.318,9,-7.313,1,0.0423,0.0377,0.000121,0.0471,0.981,179.972,60000
1990,3ogNAkUhvQy0cFOfLoR6Y8,0.563,0.601,0,-3.876,1,0.0307,0.751,0.0,0.275,0.662,95.096,60000
1991,3ogNAkUhvQy0cFOfLoR6Y8,0.765,0.488,0,-4.412,1,0.078,0.71,0.0,0.158,0.502,179.874,60000
1992,3ogNAkUhvQy0cFOfLoR6Y8,0.832,0.794,6,-5.023,1,0.0388,0.504,0.00111,0.0901,0.91,139.982,60000
1993,3ogNAkUhvQy0cFOfLoR6Y8,0.941,0.651,0,-8.179,1,0.109,0.215,1.21e-05,0.121,0.379,109.908,60000
1994,3ogNAkUhvQy0cFOfLoR6Y8,0.779,0.299,1,-7.251,1,0.251,0.562,5.36e-05,0.108,0.245,145.35,60000
1995,3ogNAkUhvQy0cFOfLoR6Y8,0.793,0.605,1,-9.781,1,0.64,0.649,0.0,0.0994,0.352,89.804,60000
1996,3ogNAkUhvQy0cFOfLoR6Y8,0.815,0.219,11,-12.898,0,0.512,0.662,0.0,0.106,0.161,119.977,60000
1997,2w1YJXWMIco6EBf0CovvVN,0.366,0.552,6,-8.35,1,0.0317,0.206,0.0595,0.178,0.114,97.98,597933
1998,2w1YJXWMIco6EBf0CovvVN,0.5,0.954,5,-4.514,1,0.115,0.00409,0.0578,0.0947,0.466,132.04,292627
1999,2w1YJXWMIco6EBf0CovvVN,0.66,0.695,9,-6.896,0,0.029,0.0466,0.145,0.0854,0.506,129.972,382387
2000,2w1YJXWMIco6EBf0CovvVN,0.385,0.868,11,-5.688,0,0.0921,0.0219,0.0135,0.632,0.355,170.134,280373
2001,2w1YJXWMIco6EBf0CovvVN,0.699,0.579,10,-7.633,0,0.0536,0.28,0.000222,0.285,0.339,137.059,291947
2002,2w1YJXWMIco6EBf0CovvVN,0.499,0.727,11,-7.147,0,0.0508,0.0296,0.000102,0.0967,0.164,119.973,284813
2003,2w1YJXWMIco6EBf0CovvVN,0.497,0.93,5,-7.024,1,0.0652,0.109,0.0756,0.327,0.403,120.007,347280
2004,355bjCHzRJztCzaG5Za4gq,0.893,0.482,0,-4.779,0,0.0873,0.549,0.0164,0.0752,0.53,97.975,150027
2005,355bjCHzRJztCzaG5Za4gq,0.625,0.655,9,-5.992,0,0.112,0.763,0.000126,0.378,0.485,121.075,269539
2006,355bjCHzRJztCzaG5Za4gq,0.647,0.676,8,-6.025,1,0.0862,0.0909,0.0227,0.0947,0.41,164.51,193767
2007,355bjCHzRJztCzaG5Za4gq,0.802,0.448,11,-8.213,0,0.0998,0.324,0.00981,0.0692,0.218,124.891,144541
2008,355bjCHzRJztCzaG5Za4gq,0.246,0.21,10,-7.343,0,0.0369,0.817,4.27e-06,0.0945,0.307,124.37,208197
2009,355bjCHzRJztCzaG5Za4gq,0.559,0.291,6,-18.795,1,0.0682,0.79,0.00308,0.0994,0.359,76.543,40690
2010,355bjCHzRJztCzaG5Za4gq,0.707,0.36,0,-8.89,0,0.0499,0.737,6.97e-05,0.0977,0.358,80.055,182657
2011,355bjCHzRJztCzaG5Za4gq,0.794,0.534,8,-6.47,0,0.131,0.885,5.18e-05,0.314,0.547,91.871,162377
2012,355bjCHzRJztCzaG5Za4gq,0.345,0.0718,2,-10.683,0,0.041,0.935,2.36e-05,0.123,0.103,115.119,197207
2013,355bjCHzRJztCzaG5Za4gq,0.439,0.31,8,-8.118,1,0.0416,0.727,1.25e-06,0.112,0.372,103.993,175254
2014,355bjCHzRJztCzaG5Za4gq,0.555,0.149,0,-6.599,1,0.0413,0.942,0.0,0.135,0.408,107.785,94224
2015,1bsLkHcWAGUao6Z1dHOEIB,0.762,0.627,11,-8.118,1,0.0403,0.0739,0.000358,0.0965,0.339,110.014,260107
2016,1bsLkHcWAGUao6Z1dHOEIB,0.74,0.798,0,-6.55,1,0.146,0.189,0.00128,0.305,0.571,119.964,261360
2017,1bsLkHcWAGUao6Z1dHOEIB,0.742,0.945,5,-6.445,1,0.0428,0.0639,0.165,0.131,0.742,112.977,256693
2018,1bsLkHcWAGUao6Z1dHOEIB,0.747,0.651,2,-6.087,1,0.0422,0.0743,0.0018,0.108,0.249,109.919,251187
2019,1bsLkHcWAGUao6Z1dHOEIB,0.721,0.648,6,-8.438,1,0.0387,0.231,0.0859,0.0764,0.272,94.897,307400
2020,1bsLkHcWAGUao6Z1dHOEIB,0.57,0.845,0,-6.234,1,0.0766,0.023,0.0845,0.113,0.19,172.041,404480
2021,1bsLkHcWAGUao6Z1dHOEIB,0.813,0.733,4,-6.174,0,0.248,0.0732,0.0,0.16,0.0798,95.026,190907
2022,1bsLkHcWAGUao6Z1dHOEIB,0.719,0.783,0,-6.609,1,0.0693,0.226,0.0,0.361,0.334,105.022,313547
2023,1bsLkHcWAGUao6Z1dHOEIB,0.775,0.487,0,-8.443,1,0.0371,0.187,0.0167,0.116,0.434,120.026,307280
2024,1bsLkHcWAGUao6Z1dHOEIB,0.707,0.609,11,-10.621,0,0.111,0.3,0.0,0.0643,0.303,120.099,178040
2025,1bsLkHcWAGUao6Z1dHOEIB,0.628,0.767,6,-5.907,1,0.0735,0.0615,0.000105,0.133,0.551,93.958,338520
2026,4Csoz10NhNJOrCTUoPBdUD,0.494,0.453,11,-13.058,1,0.548,0.589,0.29,0.363,0.478,82.045,36280
2027,4Csoz10NhNJOrCTUoPBdUD,0.664,0.612,1,-7.687,1,0.0363,0.00191,0.000935,0.126,0.306,120.098,271960
